node1,node2,weight
158,1,0.4624678351066497
443,1,0.257245774441654
347,82,0.46977982727601186
800,4,0.461819453386336
308,5,0.1423301484855729
135,531,0.977651192504103
697,645,0.454128494524518
148,599,0.5233194398887233
323,545,0.9137655117583621
835,65,0.7118914075254086
397,2,0.7394450390031735
636,84,0.03031411028966946
341,705,0.5330006784545648
336,610,0.39193211039929243
829,97,0.7009111397114187
728,39,0.03786522228403211
541,259,0.0963536144844458
322,769,0.5300902581393161
844,905,0.13269620155451667
411,3,0.4264475055054415
332,673,0.4937716240623029
674,18,0.5271811779433144
926,1,0.29425143562166056
996,325,0.3748612414401963
84,25,0.8166619480525499
267,9,0.9309400983492804
78,82,0.6313652690586194
142,293,0.6070569000031074
996,673,0.9712090716581047
894,17,0.618570145309559
997,97,0.38398684774473213
800,258,0.9117203479646697
267,1,0.8745983228451467
190,262,0.9636868446978625
18,833,0.17060532137726703
724,1,0.24410533962383385
317,529,0.154909087441228
110,38,0.38879287190903844
628,519,0.45200478744414174
431,325,0.6294021792603202
398,275,0.13408939204114145
583,25,0.453962213979087
376,19,0.2533185206574705
431,234,0.9034251382141235
3,513,0.9827434053859163
424,1,0.06658904191076953
404,5,0.7263477480806809
431,358,0.9409685122762937
335,225,0.12734853671096713
978,97,0.7872383628582931
258,403,0.5404871507458788
738,258,0.7458843552243261
35,265,0.8389584475018614
830,73,0.7329707120462478
876,627,0.5576828655475015
252,325,0.4841497793391667
800,17,0.7921680980582487
546,67,0.18426256079522274
279,82,0.24779419548596449
31,3,0.45975428665757
800,25,0.9407414949354341
277,451,0.48876812591025454
156,9,0.6590239446498981
770,17,0.29633385035629756
400,545,0.5289363412345873
400,271,0.8508245607014342
979,332,0.3446826782925907
771,33,0.4296084783126046
82,164,0.4933042734739641
336,76,0.6376401188417138
586,263,0.1871351334957564
997,2,0.7367979848680268
800,289,0.9110868751864963
341,197,0.3111590129749924
406,577,0.28576032358093517
264,33,0.27888317542633867
800,66,0.739472428464854
533,1,0.9146064858632855
279,170,0.4198882540296135
336,73,0.3472738031499726
523,10,0.8186833816552467
430,13,0.4386433766611003
347,2,0.14767091033397806
50,5,0.3291692688122013
752,173,0.42946547169803884
771,289,0.5531397959128392
431,161,0.15048239225340565
188,349,0.3253545482035636
317,97,0.7067311063674018
188,580,0.06483837590026065
800,277,0.8168931860674757
66,577,0.8251168986434436
632,18,0.9510951462830944
673,18,0.16499269000133154
680,65,0.6670362586960155
815,151,0.052322105311269906
8,149,0.43441647369581426
497,257,0.05746057560739348
744,15,0.9267660760993641
728,9,0.5102055914110455
800,425,0.4696616885614817
994,1,0.9833582280713645
50,849,0.42259988531209003
976,653,0.9003936498037235
148,18,0.8448648777282285
800,546,0.8352164624506804
406,386,0.18872133723638207
492,138,0.36099455908897937
104,149,0.4870890106005763
508,143,0.16548028076987287
293,769,0.9743635279819923
112,1,0.08225757644024767
3,387,0.6115955835380542
877,141,0.603415031489177
126,9,0.3967553848077082
381,395,0.4417560495676268
28,179,0.7298017463814546
674,513,0.8382898328359137
771,453,0.8638272222171216
241,945,0.18995390570842163
347,618,0.0672760592432724
712,193,0.9678296232106637
10,329,0.5142007114413114
511,769,0.2533268599634475
995,294,0.6619555031478331
778,258,0.993274261907018
65,33,0.9927907576272681
336,673,0.5326248291929327
336,260,0.13476962485793031
975,97,0.062255088671016034
860,141,0.4262646023778991
447,3,0.9057753713689136
998,39,0.7334571633270123
498,373,0.5553338468646176
189,11,0.5688002713112237
628,130,0.1071241320120514
185,393,0.6775395978522047
776,3,0.012992630577957631
461,549,0.041297666181891235
830,385,0.7855733647066547
562,69,0.20666393583438125
770,33,0.826648493820632
831,555,0.679234337776745
800,24,0.4766803894728344
400,578,0.3035246504639705
602,291,0.4112287643132798
65,834,0.6390245498157558
738,837,0.9443150902645844
302,12,0.2667275795612596
674,402,0.23115364626339363
646,9,0.4357961075825393
121,141,0.41753505926263335
535,723,0.6883980282078515
336,524,0.9384358641526345
267,578,0.17175215813528888
33,521,0.9459133229405896
126,1,0.44413258308024917
189,2,0.038639887992951594
835,131,0.5168260235396469
47,33,0.4411361545890894
812,321,0.9414766627497994
386,261,0.22328289900827136
347,5,0.8067529891322958
404,5,0.9977119854531377
890,513,0.5830843019920156
990,81,0.1450070761527884
104,6,0.43547317077551195
562,429,0.6844206260491564
185,275,0.32188874776436627
430,1,0.6609146691911959
900,513,0.4617818380267037
680,99,0.5438730564436774
800,349,0.3536409205824135
135,906,0.16418423638926738
28,97,0.2095014794805663
562,17,0.6996473821746404
526,519,0.4916260248575338
205,7,0.9937115184356277
3,17,0.7288757779894209
140,4,0.1734903004532793
450,34,0.873295391195914
260,14,0.828041607773212
497,1,0.5972213795630531
800,652,0.22860045376092164
497,257,0.05746057560739348
135,213,0.941507421872334
893,97,0.6279764232771544
747,1,0.21282804077957196
628,98,0.3693772801459526
835,165,0.4363453596815179
887,298,0.5536418821400779
423,9,0.7294769751524954
800,609,0.8162589766737178
586,130,0.024279919081473422
267,394,0.4412705805480054
771,2,0.020171048508479394
126,277,0.8545572333527026
120,65,0.7598798937428979
714,649,0.5054720665936504
590,65,0.6184979917714389
332,326,0.554206227035464
835,513,0.9382780897274559
341,552,0.026879290943101486
921,11,0.9161525129919095
411,33,0.3942072705620052
800,307,0.5823645908320425
158,269,0.018551366030255867
320,65,0.8254779340481347
533,331,0.1723553581507532
785,147,0.003968995365041805
447,9,0.7152183053939636
785,17,0.42233273030976626
289,261,0.9645447567800218
17,65,0.5164097913039175
312,805,0.4647121457744152
997,99,0.36506586440396505
443,387,0.045749014153388945
154,81,0.42042686694675135
50,3,0.46264583795907077
766,275,0.2715730140112642
861,657,0.8393906666042664
190,10,0.4368690614737101
835,2,0.2289329067557757
3,642,0.3343303685108501
835,553,0.17464748091764382
998,261,0.2728126524661636
546,321,0.08558476694207862
964,166,0.26449964768734535
894,14,0.4511073246845798
752,2,0.4549296732677278
50,1,0.29631777901640965
54,262,0.7807841385629712
279,65,0.4791259119283453
136,13,0.40157604686594006
771,129,0.07091739762532712
583,539,0.07166366275720182
431,82,0.4980819282800719
148,97,0.4454588792794262
805,3,0.9268225349416789
423,3,0.13534118691655628
886,130,0.7025105783429622
576,899,0.5717504880711903
293,2,0.8646027485838181
279,257,0.4183595666315776
356,1,0.6257076540757428
964,2,0.5272541222175514
392,1,0.059506765532114425
771,195,0.07529082680843369
336,259,0.8743563142574287
1,341,0.2645167905430088
800,4,0.461819453386336
350,34,0.539212336839174
126,323,0.7653479011525843
136,289,0.864682014185789
347,129,0.4393316250626297
336,145,0.9984941201904285
1019,42,0.4120129821171524
494,17,0.3660021028993573
60,547,0.5850785050632191
31,219,0.4176574354792921
885,517,0.778376007152593
65,130,0.6838804381349887
960,515,0.09837506523343764
752,131,0.7911827660211638
158,5,0.5360153944414687
954,257,0.21541637039780737
411,773,0.47172433269468494
697,806,0.7394957425715003
563,585,0.41121991921472045
135,41,0.22005455202732327
647,278,0.06666863562233427
508,1,0.26471111665519054
835,33,0.15914566281344344
267,785,0.21205658249591375
885,293,0.09290861898951641
697,5,0.9690425435757466
350,261,0.28423480865402984
39,209,0.6637700171386881
285,513,0.14255439438537643
430,163,0.3068782525720197
628,521,0.12379421654983758
800,1,0.17176122479745703
3,283,0.8159996096261295
428,129,0.29192734957801547
996,17,0.5622219535812092
771,545,0.9714274850011549
771,257,0.392297463677292
560,1,0.6918162856175761
350,42,0.363669726573152
430,769,0.6048162281968925
721,2,0.16287653277056524
3,386,0.6345100602624328
744,33,0.3029684974983404
189,515,0.2831034524645376
986,855,0.020966025054241055
210,73,0.1520293000463392
835,3,0.5196782989932761
104,195,0.22387017436779044
805,33,0.8176884269152472
179,293,0.05289385033985183
400,401,0.2917609431520941
319,1,0.4363420390478311
800,47,0.35931551715814747
258,29,0.7953199784591569
744,82,0.6957761508844782
356,171,0.0689581893182325
135,17,0.7025325156965635
771,769,0.010742601111535688
998,33,0.4767542442405315
176,153,0.2353517081192752
995,741,0.4112420628725171
400,327,0.0416928225897788
312,575,0.33292479412520215
752,170,0.8205311668313146
430,67,0.9600433373662439
430,513,0.2398023614630982
120,344,0.012057828005414217
586,65,0.9190394933889806
135,531,0.977651192504103
800,145,0.5881087328783763
996,17,0.33255542287729056
533,129,0.42513712852427266
205,145,0.960139110530347
800,21,0.2277191229584229
258,538,0.6787138470869999
126,516,0.9883711234912531
697,35,0.9191701874239812
772,120,0.6001587406079665
800,581,0.1338254180072158
752,105,0.7884177011225876
290,529,0.5551575199685389
546,65,0.055377209019293105
704,65,0.5698378694268562
975,37,0.9415291232950143
829,833,0.7834218811470035
104,673,0.8410118644557415
985,205,0.9891838033030295
3,1,0.40539632518831703
347,292,0.12954701559441573
285,278,0.0209313887577256
985,25,0.06703863266569021
957,386,0.13892609806166767
319,783,0.950426938845068
336,12,0.9620174097116827
110,208,0.5953126054711095
586,325,0.8321078699689549
267,201,0.667885515880665
142,97,0.7849353107000132
957,899,0.7552870673785073
277,132,0.7403659793670324
885,33,0.15463848508271605
126,530,0.3150073551361309
125,65,0.368047064118449
200,673,0.34516986482982026
996,65,0.9629293306350826
156,68,0.5433093447418976
835,578,0.4085007610756065
293,17,0.26239482616062837
101,13,0.8231392250567686
586,273,0.6834755934623197
323,35,0.12769435232255288
48,33,0.867984181857573
258,773,0.34095825170233396
33,769,0.09565234069635309
844,132,0.14513431153854417
690,257,0.7573526503384829
404,330,0.7383889502792186
864,74,0.9262781092024752
835,514,0.4111909700563058
861,2,0.4775406922291707
800,138,0.07643390642634607
279,4,0.852923932680597
121,529,0.42007814748539196
404,579,0.7211735846773482
334,33,0.663934115451508
690,2,0.4235803287304929
835,802,0.25627711668450803
197,45,0.9169626286015398
497,519,0.43886547830053435
998,65,0.9422669996236575
985,17,0.06256976828178229
752,10,0.7713773413117467
943,281,0.007717384994403664
964,1,0.7269854732797925
912,146,0.2112402604809115
19,4,0.19738206346155718
752,805,0.3911306675725382
835,65,0.7118914075254086
39,209,0.6637700171386881
423,515,0.5520105576730677
651,641,0.3034790524154891
957,25,0.5929268376632214
174,35,0.0016621407632452234
800,209,0.23713760232201053
985,133,0.19221480945824
26,467,0.14132509822820039
997,69,0.5259234502195608
400,337,0.4400598150344214
691,842,0.9507812585695009
335,337,0.3232172259213386
1,369,0.9637550801123145
135,265,0.8933694310779291
850,65,0.7759164915416451
65,130,0.6838804381349887
398,145,0.32913679280012387
335,10,0.622527874288989
430,231,0.10752774283411215
800,49,0.3294585275568852
522,17,0.35503801044590344
317,129,0.235892416884935
101,33,0.09493107939870116
830,289,0.913249302871574
136,301,0.21952818612620217
800,145,0.510134050923634
263,131,0.5343094947474588
158,515,0.9409140055720324
752,130,0.71457908395181
735,577,0.32466563116074765
511,534,0.8209101628918288
735,292,0.6930329585487692
586,9,0.9543994711429404
391,261,0.45366511893648165
985,459,0.5141325215968383
771,161,0.9821498875744017
336,49,0.1860365536198263
400,1,0.45223324395458697
957,1,0.01372223902694214
431,187,0.8350209382118305
936,147,0.7640034474572311
546,478,0.5192834390208991
603,1,0.8162182959249585
800,143,0.3637825567547961
190,305,0.13505112562145571
174,34,0.3741527251978468
800,53,0.8093311333537597
432,29,0.6187689354397468
964,553,0.30441246507176845
50,82,0.7649332551337652
929,73,0.47760397595293913
581,258,0.6708610705899599
586,643,0.39458375185257255
126,43,0.5926419317661239
65,146,0.34759249020757077
587,131,0.9889738947857885
158,41,0.5627981862687129
522,154,0.7512643175842165
156,563,0.0429663313065628
906,517,0.12575878940453122
200,1,0.21670073635270526
188,34,0.3119319450917333
770,193,0.1338644824660783
16,129,0.13592477432378236
815,515,0.2284377977789902
126,517,0.03823051434279379
336,274,0.5551931782412334
347,18,0.8588380918580824
176,153,0.2353517081192752
404,65,0.8033806712230179
844,38,0.5063025065265535
800,69,0.4305812617835506
714,769,0.4559900278202691
965,517,0.8845377932630939
594,2,0.5853550077009133
336,49,0.4482281870011572
526,545,0.860169413137758
759,6,0.8970949641413377
400,531,0.5056926832707253
131,85,0.11982722178360239
400,2,0.9593016145827942
179,241,0.11224132684408061
537,2,0.08853933400537295
515,146,0.7418645730855327
584,67,0.554513309217841
267,805,0.20676099105865042
906,517,0.12575878940453122
509,468,0.07679799203569748
664,133,0.2785117321918982
680,307,0.626079990441182
1013,33,0.9903390157132743
279,130,0.30812654073555
369,121,0.6315984306154373
835,257,0.5286140401476713
499,33,0.6497367498993526
756,513,0.540085319727477
430,21,0.5685626880222735
584,859,0.7537454929888411
158,83,0.9458680408256473
728,385,0.06512957630210237
800,257,0.1021695023292083
885,194,0.5277931840798061
336,516,0.0671705956488049
260,530,0.2676923723665491
800,539,0.31068476000017486
800,9,0.6459256488493261
279,33,0.6967209117048895
955,198,0.23320842939529485
800,18,0.9407107244750251
285,307,0.552426590308466
3,513,0.9984483836076197
50,50,0.5753779313581685
335,578,0.9277391097989613
586,133,0.8718629742414424
267,525,0.35222885281755134
120,339,0.0248884852152661
985,86,0.9675173586188468
318,65,0.1401077570535869
830,323,0.0754862625425391
835,33,0.8460562075185841
800,385,0.6341614268850063
404,19,0.2908544198554346
400,1,0.16878446547202108
336,451,0.35810377652312597
400,45,0.11763710210835254
158,1,0.08477674725321693
47,5,0.5305370200221005
114,81,0.9593116542752047
214,257,0.2939553039148268
800,517,0.28798952711764614
136,33,0.5328980803673896
400,385,0.7348197495220621
113,9,0.08744180697539683
28,626,0.004865700824287056
800,98,0.13078037530383413
947,75,0.31284428705709
800,429,0.31759098073345204
800,137,0.1162642344385354
47,297,0.273370084997559
322,147,0.7944250953539606
957,641,0.027138506509800542
336,170,0.42789739326166343
800,641,0.2005560081977249
252,3,0.947361464959694
728,165,0.04732238648745479
404,5,0.9977119854531377
844,203,0.31731675127690784
400,241,0.1008850386522242
265,17,0.2647898249344539
800,257,0.7008188567511542
603,6,0.10256407081162289
317,17,0.5805471304321022
126,25,0.9158599099282706
54,9,0.9267435075883145
800,153,0.2748395488628228
997,83,0.837115785280435
267,1,0.1464094343633302
979,265,0.17326813712380507
267,577,0.8171593209863808
603,908,0.43717850599537467
126,129,0.9211983834590416
975,321,0.9357403611371292
3,674,0.8980915059273107
673,9,0.09149158458519735
771,333,0.39073362057952443
279,675,0.4564904465285413
400,147,0.8280902640667668
744,13,0.961098436729664
41,129,0.21908808839793725
332,139,0.09863049538102242
126,6,0.9801890348315538
699,9,0.7157092410872671
659,47,0.5587782220177132
885,293,0.09290861898951641
947,717,0.2028478889019072
236,518,0.8444239874519319
959,274,0.4540868107055991
800,654,0.9096764768030453
647,264,0.002347522158526516
586,10,0.8986449564878342
1005,570,0.27615125356030545
771,545,0.10229594236198725
3,579,0.3876613552895699
126,9,0.39231782984780994
222,273,0.9447721529516937
56,34,0.39959647526299846
50,258,0.8484453859044645
18,259,0.9349106525714033
400,163,0.8184644047519603
464,137,0.719133413012593
392,278,0.07859516925387733
733,233,0.41231689874819855
108,769,0.12573604290878326
317,306,0.2148210685003713
430,425,0.9040210544382434
800,33,0.6461592062747149
925,916,0.16368512874313945
468,67,0.001240395141447137
564,621,0.33810283715061107
400,1,0.7010242277969361
110,617,0.2659298803818412
835,11,0.4648173889354935
189,673,0.20505500371826213
995,161,0.1575953003770565
885,903,0.9092710310673353
140,4,0.1734903004532793
411,321,0.20105080577741075
996,5,0.5789961461552401
796,3,0.4957957699259542
54,69,0.20974177745086597
279,37,0.21106954774684739
336,578,0.6101061765458169
428,585,0.8833000919392847
202,130,0.1218182512321263
535,273,0.9227604351983072
470,9,0.5162627892797552
336,522,0.3004037344731154
341,1,0.9960075709112487
428,899,0.42588838249789085
835,514,0.2405413741818111
279,717,0.16856472196623962
263,259,0.14359046286710986
691,11,0.17984879893983008
834,269,0.2701656932461075
998,167,0.9554824938724207
189,577,0.186104677192231
428,17,0.24254990926097475
136,1,0.23032300994288923
697,787,0.2585683784614461
341,722,0.5480018930965836
647,50,0.747150514993588
381,529,0.12188063989887676
800,130,0.5033495477755797
307,135,0.7200397915710335
984,577,0.3003488034434454
873,161,0.43828808416978393
126,513,0.14518537846077395
99,1,0.7525924056763146
951,529,0.16326909496832231
957,81,0.009168648821384129
845,396,0.39090482522885994
800,661,0.24164235146041535
995,153,0.3707969284256152
860,1,0.200841982848337
1,65,0.13037062055565596
830,17,0.49924837456398685
310,145,0.8945646345308883
995,4,0.053026912435813256
849,153,0.25933932437845364
800,538,0.7288843234898337
771,44,0.16719621291597764
885,147,0.7030771352322815
800,33,0.6059859712425313
847,289,0.31253913357576
82,164,0.4933042734739641
542,33,0.40453274462036226
885,4,0.09941431923248578
839,75,0.9644588389106274
800,261,0.5992088211067507
431,549,0.8577708240965728
279,645,0.5884842615882019
975,6,0.813275707574056
492,69,0.7825229865217791
771,22,0.255300969398755
584,129,0.9193845709458186
469,161,0.7068410367427765
3,1,0.24650408756678477
427,10,0.0621328108499688
336,665,0.6874528358001343
392,515,0.13031229060809457
468,577,0.3319887970956297
800,5,0.019920965620456532
744,2,0.9274292701159794
628,519,0.45200478744414174
394,1,0.4869412336729557
143,193,0.1179598426742886
800,661,0.5671780154915405
415,33,0.5879356115931172
267,81,0.19337305805047678
975,1,0.23000360180557022
135,265,0.0848696923737744
744,12,0.15027230508598122
142,1,0.08941171859197716
541,41,0.7066803464766697
348,9,0.27431178948764834
607,33,0.5213302353478904
680,578,0.8500610135465386
293,133,0.9431588644655232
666,137,0.3991649919116457
800,73,0.9106822310073935
985,321,0.40901727084212414
957,513,0.33055129727210875
277,28,0.39052322267505946
586,547,0.3987726426410021
188,259,0.7863557099752825
267,162,0.3307091051828781
997,3,0.07489014335989697
86,69,0.4167695513581553
173,130,0.6520453770432109
323,13,0.3609956229587862
771,1,0.890882655999964
154,645,0.9048277560188034
335,1,0.8165478999759159
392,515,0.13031229060809457
607,257,0.6416393980429641
293,21,0.8067764110815456
317,529,0.7935106475730441
375,9,0.28650590746688653
